<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
GAZP,1,20200429,134100,193.1400000,193.1400000,193.1000000,193.1100000
GAZP,1,20200429,134200,193.1300000,193.3700000,193.1100000,193.2300000
GAZP,1,20200429,134300,193.2400000,193.3000000,193.1000000,193.1700000
GAZP,1,20200429,134400,193.1000000,193.1900000,193.0000000,193.0100000
GAZP,1,20200429,134500,193.0000000,193.1000000,192.9300000,193.0000000
GAZP,1,20200429,134600,193.0000000,193.1000000,192.7500000,192.8700000
GAZP,1,20200429,134700,192.8600000,192.8600000,192.6600000,192.8000000
GAZP,1,20200429,134800,192.8000000,192.9200000,192.6400000,192.7400000
GAZP,1,20200429,134900,192.6700000,192.7400000,192.6500000,192.6700000
GAZP,1,20200429,135000,192.7400000,192.8200000,192.5500000,192.8200000
GAZP,1,20200429,135100,192.7400000,192.9800000,192.7400000,192.8700000
GAZP,1,20200429,135200,192.8800000,193.0000000,192.7800000,192.9100000
GAZP,1,20200429,135300,192.9200000,193.0400000,192.8700000,193.0400000
GAZP,1,20200429,135400,193.0300000,193.0700000,192.8800000,192.9500000
GAZP,1,20200429,135500,192.9400000,192.9600000,192.8500000,192.8600000
GAZP,1,20200429,135600,192.8900000,193.0000000,192.8900000,192.9400000
GAZP,1,20200429,135700,192.9400000,192.9700000,192.7800000,192.8900000
GAZP,1,20200429,135800,192.8900000,192.8900000,192.7600000,192.8400000
GAZP,1,20200429,135900,192.8300000,192.8600000,192.7800000,192.8100000
GAZP,1,20200429,140000,192.8400000,192.8500000,192.8000000,192.8100000
GAZP,1,20200429,140100,192.8100000,192.9000000,192.8100000,192.8500000
GAZP,1,20200429,140200,192.8600000,192.9500000,192.8100000,192.9100000
GAZP,1,20200429,140300,192.9400000,192.9700000,192.9100000,192.9700000
GAZP,1,20200429,140400,192.9800000,193.0700000,192.9200000,193.0400000
GAZP,1,20200429,140500,193.0600000,193.4000000,193.0100000,193.3900000
GAZP,1,20200429,140600,193.3900000,193.3900000,193.2500000,193.2500000
GAZP,1,20200429,140700,193.2600000,193.3800000,193.2200000,193.2600000
GAZP,1,20200429,140800,193.2900000,193.3000000,193.1000000,193.1700000
GAZP,1,20200429,140900,193.1100000,193.2200000,193.0700000,193.1700000
GAZP,1,20200429,141000,193.2000000,193.3000000,193.1600000,193.3000000
GAZP,1,20200429,141100,193.2500000,193.3700000,193.2500000,193.3700000
GAZP,1,20200429,141200,193.3700000,193.4800000,193.3100000,193.3900000
GAZP,1,20200429,141300,193.3300000,193.4200000,193.3100000,193.3100000
GAZP,1,20200429,141400,193.3100000,193.3100000,193.0800000,193.2600000
GAZP,1,20200429,141500,193.2000000,193.2600000,193.1800000,193.2000000
GAZP,1,20200429,141600,193.1500000,193.1800000,193.0200000,193.0200000
GAZP,1,20200429,141700,193.0200000,193.1000000,193.0200000,193.0600000
GAZP,1,20200429,141800,193.1000000,193.1000000,193.0500000,193.1000000
GAZP,1,20200429,141900,193.1000000,193.1500000,193.0900000,193.1500000
GAZP,1,20200429,142000,193.1700000,193.2300000,193.1400000,193.1400000
GAZP,1,20200429,142100,193.1300000,193.1700000,192.9000000,192.9700000
GAZP,1,20200429,142200,192.9700000,193.0300000,192.9100000,193.0000000
GAZP,1,20200429,142300,193.0000000,193.1000000,192.9200000,192.9200000
GAZP,1,20200429,142400,192.9800000,193.0200000,192.9000000,193.0000000
GAZP,1,20200429,142500,193.0000000,193.0400000,192.9500000,192.9700000
GAZP,1,20200429,142600,193.0000000,193.0900000,192.9600000,193.0700000
GAZP,1,20200429,142700,193.0600000,193.1000000,193.0000000,193.0700000
GAZP,1,20200429,142800,193.0500000,193.0800000,193.0000000,193.0500000
GAZP,1,20200429,142900,193.0800000,193.1000000,193.0500000,193.0600000
GAZP,1,20200429,143000,193.0500000,193.1900000,193.0500000,193.1300000
GAZP,1,20200429,143100,193.1600000,193.2900000,193.1600000,193.2900000
GAZP,1,20200429,143200,193.2900000,193.3000000,193.1100000,193.2600000
GAZP,1,20200429,143300,193.2100000,193.2900000,193.2000000,193.2100000
GAZP,1,20200429,143400,193.2100000,193.2900000,193.0800000,193.2300000
GAZP,1,20200429,143500,193.2300000,193.2700000,193.1400000,193.1400000
GAZP,1,20200429,143600,193.1400000,193.2200000,193.0900000,193.2000000
GAZP,1,20200429,143700,193.1600000,193.2000000,193.1000000,193.1400000
GAZP,1,20200429,143800,193.1000000,193.1800000,193.1000000,193.1000000
GAZP,1,20200429,143900,193.1700000,193.1700000,193.1100000,193.1300000
GAZP,1,20200429,144000,193.1800000,193.2000000,193.1200000,193.1700000
GAZP,1,20200429,144100,193.1200000,193.2000000,193.1200000,193.1600000
GAZP,1,20200429,144200,193.1200000,193.1500000,193.0800000,193.1500000
GAZP,1,20200429,144300,193.1000000,193.1400000,193.1000000,193.1400000
GAZP,1,20200429,144400,193.1400000,193.1400000,193.0800000,193.0800000
GAZP,1,20200429,144500,193.0800000,193.1400000,192.9200000,192.9200000
GAZP,1,20200429,144600,192.9400000,192.9500000,192.7600000,192.8000000
GAZP,1,20200429,144700,192.8100000,192.9400000,192.8100000,192.8200000
GAZP,1,20200429,144800,192.8500000,192.8500000,192.7500000,192.8400000
GAZP,1,20200429,144900,192.8300000,192.8900000,192.7400000,192.7500000
GAZP,1,20200429,145000,192.7500000,192.8900000,192.7500000,192.8200000
GAZP,1,20200429,145100,192.8000000,193.0000000,192.8000000,192.9500000
GAZP,1,20200429,145200,192.9000000,192.9600000,192.6100000,192.6100000
GAZP,1,20200429,145300,192.7000000,192.7500000,192.5500000,192.6900000
GAZP,1,20200429,145400,192.6400000,192.7700000,192.5700000,192.7000000
GAZP,1,20200429,145500,192.6600000,192.6700000,192.5500000,192.6000000
GAZP,1,20200429,145600,192.6500000,192.6800000,192.3200000,192.3200000
GAZP,1,20200429,145700,192.3200000,192.3600000,192.2200000,192.2700000
GAZP,1,20200429,145800,192.3000000,192.4000000,192.1300000,192.3600000
GAZP,1,20200429,145900,192.3500000,192.6400000,192.2600000,192.5500000
GAZP,1,20200429,150000,192.5100000,192.6100000,192.4400000,192.5500000
GAZP,1,20200429,150100,192.5100000,192.7500000,192.5100000,192.7000000
GAZP,1,20200429,150200,192.6800000,192.7700000,192.6200000,192.7100000
GAZP,1,20200429,150300,192.7300000,192.7700000,192.6000000,192.6200000
GAZP,1,20200429,150400,192.6200000,192.7400000,192.6100000,192.6100000
GAZP,1,20200429,150500,192.6100000,192.8000000,192.6100000,192.8000000
GAZP,1,20200429,150600,192.7700000,192.8300000,192.6800000,192.7100000
GAZP,1,20200429,150700,192.7500000,192.7500000,192.7000000,192.7000000
GAZP,1,20200429,150800,192.7400000,192.7500000,192.6200000,192.6400000
GAZP,1,20200429,150900,192.6400000,192.7000000,192.6000000,192.6800000
GAZP,1,20200429,151000,192.6800000,192.7000000,192.5400000,192.5800000
GAZP,1,20200429,151100,192.6500000,192.6700000,192.3300000,192.3900000
GAZP,1,20200429,151200,192.3400000,192.3900000,192.2100000,192.3500000
GAZP,1,20200429,151300,192.3500000,192.4500000,192.3200000,192.4000000
GAZP,1,20200429,151400,192.4000000,192.5900000,192.4000000,192.4500000
GAZP,1,20200429,151500,192.5000000,192.5900000,192.4000000,192.4500000
GAZP,1,20200429,151600,192.4600000,192.4800000,192.4000000,192.4000000
GAZP,1,20200429,151700,192.4000000,192.4200000,192.3100000,192.3300000
GAZP,1,20200429,151800,192.3300000,192.5000000,192.3000000,192.4600000
GAZP,1,20200429,151900,192.5000000,192.5200000,192.4200000,192.4300000
GAZP,1,20200429,152000,192.4300000,192.5600000,192.4200000,192.4200000
GAZP,1,20200429,152100,192.4200000,192.5000000,192.2100000,192.2400000
GAZP,1,20200429,152200,192.2400000,192.3700000,192.0500000,192.0600000
GAZP,1,20200429,152300,192.0700000,192.1200000,191.7200000,191.9100000
GAZP,1,20200429,152400,191.9100000,192.0000000,191.8700000,191.9500000
GAZP,1,20200429,152500,191.9500000,191.9500000,191.5600000,191.6000000
GAZP,1,20200429,152600,191.6000000,191.8200000,191.5800000,191.7500000
GAZP,1,20200429,152700,191.7500000,191.9400000,191.7500000,191.8500000
GAZP,1,20200429,152800,191.8400000,191.9300000,191.8400000,191.8700000
GAZP,1,20200429,152900,191.9100000,192.1800000,191.8700000,192.1700000
GAZP,1,20200429,153000,192.1800000,192.6900000,192.1500000,192.5300000
GAZP,1,20200429,153100,192.6200000,192.9800000,192.5400000,192.7900000
GAZP,1,20200429,153200,192.7800000,193.4500000,192.7500000,193.4500000
GAZP,1,20200429,153300,193.4100000,193.4200000,192.7400000,192.9700000
GAZP,1,20200429,153400,192.9500000,192.9700000,192.6200000,192.7800000
GAZP,1,20200429,153500,192.8800000,193.1100000,192.7700000,193.0400000
GAZP,1,20200429,153600,192.9600000,193.0900000,192.8600000,192.9900000
GAZP,1,20200429,153700,192.9800000,193.1000000,192.7800000,192.9700000
GAZP,1,20200429,153800,192.9900000,193.0400000,192.9200000,192.9700000
GAZP,1,20200429,153900,192.9300000,193.1400000,192.9000000,193.1400000
GAZP,1,20200429,154000,193.0900000,193.4000000,193.0900000,193.3200000
GAZP,1,20200429,154100,193.2500000,193.7100000,193.0800000,193.5500000
GAZP,1,20200429,154200,193.5500000,193.7000000,193.2000000,193.3600000
GAZP,1,20200429,154300,193.3600000,193.5100000,193.1800000,193.4400000
GAZP,1,20200429,154400,193.4500000,193.4500000,193.1000000,193.2200000
GAZP,1,20200429,154500,193.2000000,193.3000000,193.0600000,193.1300000
GAZP,1,20200429,154600,193.1900000,193.2800000,193.1300000,193.2500000
GAZP,1,20200429,154700,193.2700000,193.4000000,193.1400000,193.4000000
GAZP,1,20200429,154800,193.4000000,193.4900000,193.1700000,193.2800000
GAZP,1,20200429,154900,193.2200000,193.2700000,193.1000000,193.1900000
GAZP,1,20200429,155000,193.1900000,193.2400000,193.1000000,193.1600000
GAZP,1,20200429,155100,193.1600000,193.2000000,193.1000000,193.1800000
GAZP,1,20200429,155200,193.1800000,193.1800000,192.9300000,192.9300000
GAZP,1,20200429,155300,192.9100000,193.0200000,192.9000000,193.0200000
GAZP,1,20200429,155400,193.0100000,193.2600000,193.0100000,193.1400000
GAZP,1,20200429,155500,193.2200000,193.2900000,193.1200000,193.2400000
GAZP,1,20200429,155600,193.2300000,193.6600000,193.1500000,193.6500000
GAZP,1,20200429,155700,193.6200000,193.7500000,193.6000000,193.6900000
GAZP,1,20200429,155800,193.7000000,193.7000000,193.3600000,193.6100000
GAZP,1,20200429,155900,193.6300000,193.6500000,193.5000000,193.6200000
GAZP,1,20200429,160000,193.6100000,193.9400000,193.6100000,193.8800000
GAZP,1,20200429,160100,193.8500000,193.9200000,193.7600000,193.8400000
GAZP,1,20200429,160200,193.7800000,193.9400000,193.7800000,193.8400000
GAZP,1,20200429,160300,193.8700000,193.8800000,193.7600000,193.7600000
GAZP,1,20200429,160400,193.7600000,193.7600000,193.6400000,193.7000000
GAZP,1,20200429,160500,193.7000000,193.7900000,193.6000000,193.7100000
GAZP,1,20200429,160600,193.7200000,193.8000000,193.6400000,193.6700000
GAZP,1,20200429,160700,193.6300000,193.6800000,193.5000000,193.5200000
GAZP,1,20200429,160800,193.5200000,193.6800000,193.3700000,193.6500000
GAZP,1,20200429,160900,193.5700000,193.6200000,193.4200000,193.4700000
GAZP,1,20200429,161000,193.4700000,193.5700000,193.3900000,193.4000000
GAZP,1,20200429,161100,193.4100000,193.5500000,193.3700000,193.5000000
GAZP,1,20200429,161200,193.5000000,193.6000000,193.4600000,193.5100000
GAZP,1,20200429,161300,193.5100000,193.6400000,193.3900000,193.6400000
GAZP,1,20200429,161400,193.6100000,193.7400000,193.6100000,193.7000000
GAZP,1,20200429,161500,193.7000000,193.7200000,193.4800000,193.5600000
GAZP,1,20200429,161600,193.5800000,193.5900000,193.4300000,193.5500000
GAZP,1,20200429,161700,193.5500000,193.5900000,193.4500000,193.5900000
GAZP,1,20200429,161800,193.5500000,193.5500000,193.3200000,193.4500000
GAZP,1,20200429,161900,193.4300000,193.5900000,193.3800000,193.5900000
GAZP,1,20200429,162000,193.5800000,193.7000000,193.5000000,193.6700000
GAZP,1,20200429,162100,193.6900000,193.9500000,193.6700000,193.9000000
GAZP,1,20200429,162200,193.8600000,193.8900000,193.7700000,193.8600000
GAZP,1,20200429,162300,193.8600000,193.8900000,193.7200000,193.8300000
GAZP,1,20200429,162400,193.7800000,193.9000000,193.7500000,193.8600000
GAZP,1,20200429,162500,193.8600000,193.8800000,193.6600000,193.7100000
GAZP,1,20200429,162600,193.7100000,193.8000000,193.7100000,193.7700000
GAZP,1,20200429,162700,193.7700000,193.8500000,193.7200000,193.8500000
GAZP,1,20200429,162800,193.8100000,193.9000000,193.8000000,193.8900000
GAZP,1,20200429,162900,193.9000000,194.0000000,193.8400000,193.8900000
GAZP,1,20200429,163000,193.8900000,193.9900000,193.8100000,193.9700000
GAZP,1,20200429,163100,193.9000000,194.2000000,193.8200000,194.1900000
GAZP,1,20200429,163200,194.1900000,194.3900000,194.0500000,194.1100000
GAZP,1,20200429,163300,194.2000000,194.2000000,193.9200000,193.9300000
GAZP,1,20200429,163400,193.9300000,194.1000000,193.8900000,194.0900000
GAZP,1,20200429,163500,194.0600000,194.2000000,193.8400000,193.8600000
GAZP,1,20200429,163600,193.8500000,194.0600000,193.8500000,193.9400000
GAZP,1,20200429,163700,194.0000000,194.0300000,193.8200000,193.8600000
GAZP,1,20200429,163800,193.8600000,193.9000000,193.8000000,193.8800000
GAZP,1,20200429,163900,193.8900000,193.9700000,193.8000000,193.8600000
GAZP,1,20200429,164000,193.8600000,193.9500000,193.7000000,193.8500000
GAZP,1,20200429,164100,193.9000000,193.9100000,193.7700000,193.8300000
GAZP,1,20200429,164200,193.8300000,193.9600000,193.7700000,193.8800000
GAZP,1,20200429,164300,193.8900000,193.9800000,193.8000000,193.9000000
GAZP,1,20200429,164400,193.9000000,194.0200000,193.8700000,194.0000000
GAZP,1,20200429,164500,194.0100000,194.0300000,193.9300000,194.0300000
GAZP,1,20200429,164600,193.9500000,194.0200000,193.8800000,193.9600000
GAZP,1,20200429,164700,193.9100000,194.0300000,193.9000000,194.0100000
GAZP,1,20200429,164800,194.0300000,194.2800000,194.0300000,194.2000000
GAZP,1,20200429,164900,194.2000000,194.2800000,194.2000000,194.2000000
GAZP,1,20200429,165000,194.2000000,194.2900000,194.1800000,194.2600000
GAZP,1,20200429,165100,194.2500000,194.2800000,194.1500000,194.2500000
GAZP,1,20200429,165200,194.2500000,194.2500000,194.1300000,194.2000000
GAZP,1,20200429,165300,194.2000000,194.3600000,194.1000000,194.3200000
GAZP,1,20200429,165400,194.2900000,194.8000000,194.2900000,194.8000000
GAZP,1,20200429,165500,194.7500000,194.9500000,194.7400000,194.8000000
GAZP,1,20200429,165600,194.8000000,195.0000000,194.7700000,194.9200000
GAZP,1,20200429,165700,194.9400000,194.9900000,194.6000000,194.6300000
GAZP,1,20200429,165800,194.7000000,194.8200000,194.6000000,194.7100000
GAZP,1,20200429,165900,194.7300000,194.9300000,194.7200000,194.8600000
GAZP,1,20200429,170000,194.8300000,194.9100000,194.5800000,194.6300000
GAZP,1,20200429,170100,194.6400000,194.6400000,194.4300000,194.5100000
GAZP,1,20200429,170200,194.5100000,194.8200000,194.5000000,194.7800000
GAZP,1,20200429,170300,194.7900000,194.9400000,194.6700000,194.8100000
GAZP,1,20200429,170400,194.8400000,194.9000000,194.7900000,194.8200000
GAZP,1,20200429,170500,194.8100000,194.9400000,194.7100000,194.8100000
GAZP,1,20200429,170600,194.8000000,194.8600000,194.7100000,194.8100000
GAZP,1,20200429,170700,194.8100000,194.8800000,194.7000000,194.8800000
GAZP,1,20200429,170800,194.8800000,194.9000000,194.7900000,194.8400000
GAZP,1,20200429,170900,194.8400000,194.8500000,194.6600000,194.7400000
GAZP,1,20200429,171000,194.7300000,194.7800000,194.5700000,194.6400000
GAZP,1,20200429,171100,194.6400000,194.6500000,194.5000000,194.5700000
GAZP,1,20200429,171200,194.5800000,194.8200000,194.5000000,194.8100000
GAZP,1,20200429,171300,194.7100000,194.8100000,194.7000000,194.7400000
GAZP,1,20200429,171400,194.7500000,194.7500000,194.4700000,194.5900000
GAZP,1,20200429,171500,194.6500000,194.7500000,194.6400000,194.7000000
GAZP,1,20200429,171600,194.6900000,194.8000000,194.6400000,194.6500000
GAZP,1,20200429,171700,194.6500000,194.7000000,194.6500000,194.6600000
GAZP,1,20200429,171800,194.7000000,194.7000000,194.6000000,194.6900000
GAZP,1,20200429,171900,194.6800000,194.6800000,194.4100000,194.5000000
GAZP,1,20200429,172000,194.4900000,194.6400000,194.4600000,194.6300000
GAZP,1,20200429,172100,194.6100000,194.6600000,194.5200000,194.5200000
GAZP,1,20200429,172200,194.5800000,194.6300000,194.5100000,194.6300000
GAZP,1,20200429,172300,194.6200000,194.6200000,194.4400000,194.5300000
GAZP,1,20200429,172400,194.4800000,194.6700000,194.4800000,194.6200000
GAZP,1,20200429,172500,194.6200000,194.8500000,194.5600000,194.6500000
GAZP,1,20200429,172600,194.6100000,194.7500000,194.5200000,194.6400000
GAZP,1,20200429,172700,194.5700000,194.6500000,194.5700000,194.5900000
GAZP,1,20200429,172800,194.5900000,194.6100000,194.5600000,194.6000000
GAZP,1,20200429,172900,194.6100000,194.7000000,194.5400000,194.6300000
GAZP,1,20200429,173000,194.6300000,194.7700000,194.4800000,194.6200000
GAZP,1,20200429,173100,194.6200000,194.6200000,194.2000000,194.2300000
GAZP,1,20200429,173200,194.2100000,194.2400000,194.1000000,194.2400000
GAZP,1,20200429,173300,194.2300000,194.2400000,193.8200000,193.8400000
GAZP,1,20200429,173400,193.9100000,194.1200000,193.8300000,194.0900000
GAZP,1,20200429,173500,194.0300000,194.2500000,194.0100000,194.2300000
GAZP,1,20200429,173600,194.2400000,194.7100000,194.2400000,194.4000000
GAZP,1,20200429,173700,194.4300000,194.5000000,194.4200000,194.5000000
GAZP,1,20200429,173800,194.5000000,194.6500000,194.4400000,194.6400000
GAZP,1,20200429,173900,194.6400000,194.7500000,194.5700000,194.7000000
GAZP,1,20200429,174000,194.6900000,195.2000000,194.6400000,194.8800000
GAZP,1,20200429,174100,194.9100000,195.2300000,194.9100000,195.0200000
GAZP,1,20200429,174200,195.0200000,195.0600000,194.7500000,194.8000000
GAZP,1,20200429,174300,194.8500000,194.9000000,194.5900000,194.6900000
GAZP,1,20200429,174400,194.7000000,194.7900000,194.4500000,194.5600000
GAZP,1,20200429,174500,194.5800000,194.6800000,194.4500000,194.5100000
GAZP,1,20200429,174600,194.4800000,194.5400000,194.4000000,194.5000000
GAZP,1,20200429,174700,194.4800000,194.5100000,194.2600000,194.3000000
GAZP,1,20200429,174800,194.3200000,194.5300000,194.0600000,194.1400000
GAZP,1,20200429,174900,194.1000000,194.1800000,193.8000000,193.9600000
GAZP,1,20200429,175000,193.9400000,194.1600000,193.8800000,194.0000000
GAZP,1,20200429,175100,194.0300000,194.2000000,194.0300000,194.1200000
GAZP,1,20200429,175200,194.1200000,194.2800000,194.0200000,194.2800000
GAZP,1,20200429,175300,194.2300000,194.2800000,194.0900000,194.1600000
GAZP,1,20200429,175400,194.1500000,194.2900000,194.0500000,194.2500000
GAZP,1,20200429,175500,194.1700000,194.3000000,194.1400000,194.2800000
GAZP,1,20200429,175600,194.2300000,194.4000000,194.1000000,194.3600000
GAZP,1,20200429,175700,194.3700000,194.5000000,194.2400000,194.3700000
GAZP,1,20200429,175800,194.3700000,194.3700000,194.1300000,194.3100000
